Rating_ID ,Country_ID ,Year ,PR_Rating ,CL_Rating ,Total_Score
      516 ,        43 ,2013 ,        5 ,        5 ,34
      517 ,        44 ,2024 ,        7 ,        7 ,2
      518 ,        44 ,2023 ,        7 ,        7 ,4
      519 ,        44 ,2022 ,        7 ,        6 ,7
      520 ,        44 ,2021 ,        7 ,        6 ,7
      521 ,        44 ,2020 ,        7 ,        6 ,8
      522 ,        44 ,2019 ,        7 ,        6 ,8
      523 ,        44 ,2018 ,        7 ,        6 ,9
      524 ,        44 ,2017 ,        7 ,        6 ,9
      525 ,        44 ,2016 ,        7 ,        6 ,9
      526 ,        44 ,2015 ,        7 ,        6 ,10
      527 ,        45 ,2024 ,        2 ,        2 ,83
      528 ,        45 ,2023 ,        2 ,        2 ,84
      529 ,        45 ,2022 ,        1 ,        2 ,85
      530 ,        45 ,2021 ,        1 ,        2 ,85
      531 ,        45 ,2020 ,        1 ,        2 ,85
      532 ,        45 ,2019 ,        1 ,        2 ,85
      533 ,        45 ,2018 ,        1 ,        2 ,86
      534 ,        45 ,2017 ,        1 ,        2 ,87
      535 ,        45 ,2016 ,        1 ,        2 ,87
      536 ,        45 ,2015 ,        1 ,        2 ,86
      537 ,        45 ,2014 ,        1 ,        2 ,86
      538 ,        45 ,2013 ,        1 ,        2 ,86
      539 ,        46 ,2024 ,        7 ,        6 ,12
      540 ,        46 ,2023 ,        7 ,        6 ,12
      541 ,        46 ,2022 ,        7 ,        6 ,12
      542 ,        46 ,2021 ,        7 ,        6 ,13
      543 ,        46 ,2020 ,        7 ,        6 ,14
      544 ,        46 ,2019 ,        7 ,        6 ,14
      545 ,        46 ,2018 ,        7 ,        6 ,14
      546 ,        46 ,2017 ,        7 ,        6 ,15
      547 ,        46 ,2016 ,        7 ,        6 ,15
      548 ,        46 ,2015 ,        7 ,        6 ,14
      549 ,        46 ,2014 ,        7 ,        6 ,12
      550 ,        46 ,2013 ,        7 ,        6 ,11
      551 ,        47 ,2024 ,        1 ,        1 ,92
      552 ,        47 ,2023 ,        1 ,        1 ,92
      553 ,        47 ,2022 ,        1 ,        1 ,93
      554 ,        47 ,2021 ,        1 ,        1 ,94
      555 ,        47 ,2020 ,        1 ,        1 ,94
      556 ,        47 ,2019 ,        1 ,        1 ,94
      557 ,        47 ,2018 ,        1 ,        1 ,94
      558 ,        47 ,2017 ,        1 ,        1 ,94
      559 ,        47 ,2016 ,        1 ,        1 ,94
      560 ,        47 ,2015 ,        1 ,        1 ,93
      561 ,        47 ,2014 ,        1 ,        1 ,92
      562 ,        47 ,2013 ,        1 ,        1 ,93
      563 ,        48 ,2024 ,        1 ,        1 ,94
      564 ,        48 ,2023 ,        1 ,        1 ,92
      565 ,        48 ,2022 ,        1 ,        1 ,91
      566 ,        48 ,2021 ,        1 ,        1 ,91
      567 ,        48 ,2020 ,        1 ,        1 ,91
      568 ,        48 ,2019 ,        1 ,        1 ,91
      569 ,        48 ,2018 ,        1 ,        1 ,93
      570 ,        48 ,2017 ,        1 ,        1 ,94
      571 ,        48 ,2016 ,        1 ,        1 ,95
      572 ,        48 ,2015 ,        1 ,        1 ,95
      573 ,        48 ,2014 ,        1 ,        1 ,94
      574 ,        48 ,2013 ,        1 ,        1 ,95
      575 ,        49 ,2024 ,        1 ,        1 ,97
      576 ,        49 ,2023 ,        1 ,        1 ,97
      577 ,        49 ,2022 ,        1 ,        1 ,97
      578 ,        49 ,2021 ,        1 ,        1 ,97
      579 ,        49 ,2020 ,        1 ,        1 ,97
      580 ,        49 ,2019 ,        1 ,        1 ,97
      581 ,        49 ,2018 ,        1 ,        1 ,97
      582 ,        49 ,2017 ,        1 ,        1 ,97
      583 ,        49 ,2016 ,        1 ,        1 ,98
      584 ,        49 ,2015 ,        1 ,        1 ,98
      585 ,        49 ,2014 ,        1 ,        1 ,98
      586 ,        49 ,2013 ,        1 ,        1 ,98
      587 ,        50 ,2024 ,        7 ,        5 ,24
      588 ,        50 ,2023 ,        7 ,        5 ,24
      589 ,        50 ,2022 ,        7 ,        5 ,24
      590 ,        50 ,2021 ,        7 ,        5 ,24
      591 ,        50 ,2020 ,        7 ,        5 ,24
      592 ,        50 ,2019 ,        6 ,        5 ,26
      593 ,        50 ,2018 ,        6 ,        5 ,26
      594 ,        50 ,2017 ,        6 ,        5 ,26
      595 ,        50 ,2016 ,        6 ,        5 ,28
      596 ,        50 ,2015 ,        6 ,        5 ,28
      597 ,        50 ,2014 ,        6 ,        5 ,29
      598 ,        50 ,2013 ,        6 ,        5 ,29
      599 ,        51 ,2024 ,        1 ,        1 ,93
      600 ,        51 ,2023 ,        1 ,        1 ,93
      601 ,        51 ,2022 ,        1 ,        1 ,93
      602 ,        51 ,2021 ,        1 ,        1 ,93
      603 ,        51 ,2020 ,        1 ,        1 ,93
      604 ,        51 ,2019 ,        1 ,        1 ,93
      605 ,        51 ,2018 ,        1 ,        1 ,93
      606 ,        51 ,2017 ,        1 ,        1 ,95
      607 ,        51 ,2016 ,        1 ,        1 ,95
      608 ,        51 ,2015 ,        1 ,        1 ,95
      609 ,        51 ,2014 ,        1 ,        1 ,95
      610 ,        51 ,2013 ,        1 ,        1 ,95
      611 ,        52 ,2024 ,        3 ,        3 ,68
      612 ,        52 ,2023 ,        3 ,        3 ,68
      613 ,        52 ,2022 ,        3 ,        3 ,68
      614 ,        52 ,2021 ,        3 ,        3 ,67
      615 ,        52 ,2020 ,        3 ,        3 ,67
      616 ,        52 ,2019 ,        3 ,        3 ,67
      617 ,        52 ,2018 ,        3 ,        3 ,67
      618 ,        52 ,2017 ,        3 ,        3 ,68
      619 ,        52 ,2016 ,        3 ,        3 ,70
      620 ,        52 ,2015 ,        2 ,        3 ,73
      621 ,        52 ,2014 ,        2 ,        3 ,73
      622 ,        52 ,2013 ,        2 ,        2 ,75
      623 ,        53 ,2024 ,        7 ,        7 ,3
      624 ,        53 ,2023 ,        7 ,        7 ,3
      625 ,        53 ,2022 ,        7 ,        7 ,4
      626 ,        53 ,2021 ,        7 ,        7 ,4
      627 ,        53 ,2020 ,        7 ,        7 ,5
      628 ,        54 ,2024 ,        3 ,        3 ,67
      629 ,        54 ,2023 ,        2 ,        3 ,70
      630 ,        54 ,2022 ,        2 ,        3 ,71
      631 ,        54 ,2021 ,        3 ,        3 ,67
      632 ,        54 ,2020 ,        3 ,        3 ,65
      633 ,        54 ,2019 ,        3 ,        3 ,63
      634 ,        54 ,2018 ,        3 ,        3 ,60
      635 ,        54 ,2017 ,        3 ,        4 ,57
      636 ,        54 ,2016 ,        3 ,        3 ,59
      637 ,        54 ,2015 ,        3 ,        3 ,59
      638 ,        54 ,2014 ,        3 ,        3 ,60
      639 ,        54 ,2013 ,        3 ,        3 ,60
      640 ,        55 ,2024 ,        6 ,        6 ,18
      641 ,        55 ,2023 ,        6 ,        6 ,18
      642 ,        55 ,2022 ,        6 ,        6 ,18
      643 ,        55 ,2021 ,        6 ,        6 ,18
      644 ,        55 ,2020 ,        6 ,        6 ,21
      645 ,        55 ,2019 ,        6 ,        6 ,22
      646 ,        55 ,2018 ,        6 ,        6 ,26
      647 ,        55 ,2017 ,        6 ,        5 ,26
      648 ,        55 ,2016 ,        6 ,        5 ,27
      649 ,        55 ,2015 ,        6 ,        5 ,26
      650 ,        55 ,2014 ,        6 ,        5 ,31
      651 ,        55 ,2013 ,        5 ,        5 ,41
      652 ,        56 ,2024 ,        4 ,        4 ,53
      653 ,        56 ,2023 ,        3 ,        4 ,56
      654 ,        56 ,2022 ,        3 ,        4 ,59
      655 ,        56 ,2021 ,        2 ,        4 ,63
      656 ,        56 ,2020 ,        2 ,        4 ,66
      657 ,        56 ,2019 ,        2 ,        3 ,67
      658 ,        56 ,2018 ,        2 ,        3 ,70
      659 ,        56 ,2017 ,        2 ,        3 ,70
      660 ,        56 ,2016 ,        2 ,        3 ,69
      661 ,        56 ,2015 ,        2 ,        3 ,75
      662 ,        56 ,2014 ,        2 ,        3 ,77
      663 ,        56 ,2013 ,        2 ,        3 ,77
      664 ,        57 ,2024 ,        7 ,        7 ,5
      665 ,        57 ,2023 ,        7 ,        7 ,5
      666 ,        57 ,2022 ,        7 ,        7 ,5
      667 ,        57 ,2021 ,        7 ,        7 ,5
      668 ,        57 ,2020 ,        7 ,        7 ,6
      669 ,        57 ,2019 ,        7 ,        7 ,6
      670 ,        57 ,2018 ,        7 ,        7 ,7
      671 ,        57 ,2017 ,        7 ,        7 ,8
      672 ,        57 ,2016 ,        7 ,        7 ,8
      673 ,        57 ,2015 ,        7 ,        7 ,8
      674 ,        57 ,2014 ,        7 ,        7 ,8
      675 ,        57 ,2013 ,        7 ,        7 ,8
      676 ,        58 ,2024 ,        7 ,        7 ,3
      677 ,        58 ,2023 ,        7 ,        7 ,3
      678 ,        58 ,2022 ,        7 ,        7 ,3
      679 ,        58 ,2021 ,        7 ,        7 ,2
      680 ,        58 ,2020 ,        7 ,        7 ,2
      681 ,        58 ,2019 ,        7 ,        7 ,2
      682 ,        58 ,2018 ,        7 ,        7 ,3
      683 ,        58 ,2017 ,        7 ,        7 ,3
      684 ,        58 ,2016 ,        7 ,        7 ,3
      685 ,        58 ,2015 ,        7 ,        7 ,3
      686 ,        58 ,2014 ,        7 ,        7 ,3
      687 ,        58 ,2013 ,        7 ,        7 ,3
      688 ,        59 ,2024 ,        1 ,        1 ,95
      689 ,        59 ,2023 ,        1 ,        1 ,94
      690 ,        59 ,2022 ,        1 ,        1 ,94
      691 ,        59 ,2021 ,        1 ,        1 ,94
      692 ,        59 ,2020 ,        1 ,        1 ,94
      693 ,        59 ,2019 ,        1 ,        1 ,94
      694 ,        59 ,2018 ,        1 ,        1 ,94
      695 ,        59 ,2017 ,        1 ,        1 ,94
      696 ,        59 ,2016 ,        1 ,        1 ,94
      697 ,        59 ,2015 ,        1 ,        1 ,95
      698 ,        59 ,2014 ,        1 ,        1 ,95
      699 ,        59 ,2013 ,        1 ,        1 ,95
      700 ,        60 ,2024 ,        7 ,        6 ,17
      701 ,        60 ,2023 ,        7 ,        6 ,17
      702 ,        60 ,2022 ,        7 ,        6 ,17
      703 ,        60 ,2021 ,        7 ,        5 ,19
      704 ,        60 ,2020 ,        7 ,        5 ,19
      705 ,        60 ,2019 ,        7 ,        6 ,16
      706 ,        60 ,2018 ,        7 ,        6 ,16
      707 ,        60 ,2017 ,        7 ,        5 ,18
      708 ,        60 ,2016 ,        7 ,        5 ,18
      709 ,        60 ,2015 ,        7 ,        5 ,18
      710 ,        60 ,2014 ,        7 ,        5 ,20
      711 ,        60 ,2013 ,        7 ,        5 ,21
      712 ,        61 ,2024 ,        6 ,        6 ,20
      713 ,        61 ,2023 ,        6 ,        6 ,21
      714 ,        61 ,2022 ,        5 ,        6 ,23
      715 ,        61 ,2021 ,        6 ,        6 ,22
      716 ,        61 ,2020 ,        6 ,        6 ,24
      717 ,        61 ,2019 ,        6 ,        6 ,19
      718 ,        61 ,2018 ,        7 ,        6 ,12
      719 ,        61 ,2017 ,        7 ,        6 ,12
      720 ,        61 ,2016 ,        7 ,        6 ,15
      721 ,        61 ,2015 ,        6 ,        6 ,18
      722 ,        61 ,2014 ,        6 ,        6 ,18
      723 ,        61 ,2013 ,        6 ,        6 ,18
      724 ,        62 ,2024 ,        3 ,        3 ,66
      725 ,        62 ,2023 ,        3 ,        3 ,59
      726 ,        62 ,2022 ,        4 ,        3 ,58
      727 ,        62 ,2021 ,        3 ,        3 ,60
      728 ,        62 ,2020 ,        3 ,        3 ,60
      729 ,        62 ,2019 ,        3 ,        3 ,61
      730 ,        62 ,2018 ,        3 ,        3 ,59
      731 ,        62 ,2017 ,        3 ,        4 ,59
      732 ,        62 ,2016 ,        3 ,        3 ,62
      733 ,        62 ,2015 ,        3 ,        4 ,60
      734 ,        62 ,2014 ,        6 ,        4 ,37
      735 ,        62 ,2013 ,        6 ,        4 ,37
      736 ,        63 ,2024 ,        1 ,        1 ,100
      737 ,        63 ,2023 ,        1 ,        1 ,100
      738 ,        63 ,2022 ,        1 ,        1 ,100
      739 ,        63 ,2021 ,        1 ,        1 ,100
      740 ,        63 ,2020 ,        1 ,        1 ,100
      741 ,        63 ,2019 ,        1 ,        1 ,100
      742 ,        63 ,2018 ,        1 ,        1 ,100
      743 ,        63 ,2017 ,        1 ,        1 ,100
      744 ,        63 ,2016 ,        1 ,        1 ,100
      745 ,        63 ,2015 ,        1 ,        1 ,100
      746 ,        63 ,2014 ,        1 ,        1 ,100
      747 ,        63 ,2013 ,        1 ,        1 ,100
      748 ,        64 ,2024 ,        1 ,        2 ,89
      749 ,        64 ,2023 ,        1 ,        2 ,89
      750 ,        64 ,2022 ,        1 ,        2 ,89
      751 ,        64 ,2021 ,        1 ,        2 ,90
      752 ,        64 ,2020 ,        1 ,        2 ,90
      753 ,        64 ,2019 ,        1 ,        2 ,90
      754 ,        64 ,2018 ,        1 ,        2 ,90
      755 ,        64 ,2017 ,        1 ,        2 ,90
      756 ,        64 ,2016 ,        1 ,        1 ,91
      757 ,        64 ,2015 ,        1 ,        1 ,95
      758 ,        64 ,2014 ,        1 ,        1 ,95
      759 ,        64 ,2013 ,        1 ,        1 ,95
      760 ,        65 ,2024 ,        7 ,        5 ,20
      761 ,        65 ,2023 ,        7 ,        5 ,20
      762 ,        65 ,2022 ,        7 ,        5 ,21
      763 ,        65 ,2021 ,        7 ,        5 ,22
      764 ,        65 ,2020 ,        7 ,        5 ,22
      765 ,        65 ,2019 ,        7 ,        5 ,23
      766 ,        65 ,2018 ,        7 ,        5 ,23
      767 ,        65 ,2017 ,        6 ,        5 ,32
      768 ,        65 ,2016 ,        6 ,        5 ,34
      769 ,        65 ,2015 ,        6 ,        5 ,34
      770 ,        65 ,2014 ,        6 ,        5 ,34
      771 ,        65 ,2013 ,        6 ,        5 ,34
      772 ,        66 ,2024 ,        7 ,        7 ,8
      773 ,        66 ,2023 ,        7 ,        6 ,11
      774 ,        66 ,2022 ,        7 ,        6 ,11
      775 ,        66 ,2021 ,        7 ,        6 ,11
      776 ,        66 ,2020 ,        7 ,        6 ,11
      777 ,        66 ,2019 ,        7 ,        6 ,11
      778 ,        66 ,2018 ,        7 ,        6 ,12
      779 ,        66 ,2017 ,        7 ,        6 ,12
      780 ,        66 ,2016 ,        7 ,        6 ,12
      781 ,        66 ,2015 ,        7 ,        6 ,15
      782 ,        66 ,2014 ,        7 ,        6 ,15
      783 ,        66 ,2013 ,        6 ,        6 ,19
      784 ,        67 ,2024 ,        4 ,        3 ,58
      785 ,        67 ,2023 ,        4 ,        3 ,58
      786 ,        67 ,2022 ,        4 ,        3 ,58
      787 ,        67 ,2021 ,        4 ,        3 ,60
      788 ,        67 ,2020 ,        3 ,        3 ,61
      789 ,        67 ,2019 ,        3 ,        3 ,63
      790 ,        67 ,2018 ,        3 ,        3 ,64
      791 ,        67 ,2017 ,        3 ,        3 ,64
      792 ,        67 ,2016 ,        3 ,        3 ,64
      793 ,        67 ,2015 ,        3 ,        3 ,64
      794 ,        67 ,2014 ,        3 ,        3 ,63
      795 ,        67 ,2013 ,        3 ,        3 ,60
      796 ,        68 ,2024 ,        1 ,        1 ,93
      797 ,        68 ,2023 ,        1 ,        1 ,94
      798 ,        68 ,2022 ,        1 ,        1 ,94
      799 ,        68 ,2021 ,        1 ,        1 ,94
      800 ,        68 ,2020 ,        1 ,        1 ,94
      801 ,        68 ,2019 ,        1 ,        1 ,94
      802 ,        68 ,2018 ,        1 ,        1 ,94
      803 ,        68 ,2017 ,        1 ,        1 ,95
      804 ,        68 ,2016 ,        1 ,        1 ,95
      805 ,        68 ,2015 ,        1 ,        1 ,96
      806 ,        68 ,2014 ,        1 ,        1 ,96
      807 ,        68 ,2013 ,        1 ,        1 ,96
      808 ,        69 ,2024 ,        2 ,        2 ,80
      809 ,        69 ,2023 ,        2 ,        2 ,80
      810 ,        69 ,2022 ,        2 ,        2 ,80
      811 ,        69 ,2021 ,        2 ,        2 ,82
      812 ,        69 ,2020 ,        2 ,        2 ,82
      813 ,        69 ,2019 ,        1 ,        2 ,83
      814 ,        69 ,2018 ,        1 ,        2 ,83
      815 ,        69 ,2017 ,        1 ,        2 ,83
      816 ,        69 ,2016 ,        1 ,        2 ,83
      817 ,        69 ,2015 ,        1 ,        2 ,84
      818 ,        69 ,2014 ,        1 ,        2 ,84
      819 ,        69 ,2013 ,        1 ,        2 ,84
      820 ,        70 ,2024 ,        2 ,        2 ,85
      821 ,        70 ,2023 ,        2 ,        2 ,86
      822 ,        70 ,2022 ,        1 ,        2 ,87
      823 ,        70 ,2021 ,        1 ,        2 ,87
      824 ,        70 ,2020 ,        1 ,        2 ,88
      825 ,        70 ,2019 ,        1 ,        2 ,87
      826 ,        70 ,2018 ,        2 ,        2 ,85
      827 ,        70 ,2017 ,        2 ,        2 ,84
      828 ,        70 ,2016 ,        2 ,        2 ,83
      829 ,        70 ,2015 ,        2 ,        2 ,83
      830 ,        70 ,2014 ,        2 ,        2 ,83
      831 ,        70 ,2013 ,        2 ,        2 ,83
      832 ,        71 ,2024 ,        1 ,        2 ,89
      833 ,        71 ,2023 ,        1 ,        2 ,89
      834 ,        71 ,2022 ,        1 ,        2 ,89
      835 ,        71 ,2021 ,        1 ,        2 ,89
      836 ,        71 ,2020 ,        1 ,        2 ,89
      837 ,        71 ,2019 ,        1 ,        2 ,89
      838 ,        71 ,2018 ,        1 ,        2 ,88
      839 ,        71 ,2017 ,        1 ,        2 ,89
      840 ,        71 ,2016 ,        1 ,        2 ,89
      841 ,        71 ,2015 ,        1 ,        2 ,89
      842 ,        71 ,2014 ,        1 ,        2 ,89
      843 ,        71 ,2013 ,        1 ,        2 ,89
      844 ,        72 ,2024 ,        5 ,        4 ,46
      845 ,        72 ,2023 ,        4 ,        4 ,49
      846 ,        72 ,2022 ,        4 ,        4 ,51
      847 ,        72 ,2021 ,        4 ,        4 ,52
      848 ,        72 ,2020 ,        4 ,        4 ,52
      849 ,        72 ,2019 ,        4 ,        4 ,53
      850 ,        72 ,2018 ,        4 ,        4 ,56
      851 ,        72 ,2017 ,        4 ,        4 ,54
      852 ,        72 ,2016 ,        4 ,        4 ,54
      853 ,        72 ,2015 ,        3 ,        4 ,55
      854 ,        72 ,2014 ,        3 ,        4 ,56
      855 ,        72 ,2013 ,        3 ,        4 ,57
      856 ,        73 ,2024 ,        6 ,        5 ,30
      857 ,        73 ,2023 ,        6 ,        5 ,30
      858 ,        73 ,2022 ,        6 ,        5 ,34
      859 ,        73 ,2021 ,        5 ,        5 ,38
      860 ,        73 ,2020 ,        5 ,        5 ,40
      861 ,        73 ,2019 ,        5 ,        4 ,43
      862 ,        73 ,2018 ,        5 ,        5 ,41
      863 ,        73 ,2017 ,        5 ,        5 ,41
      864 ,        73 ,2016 ,        5 ,        5 ,40
      865 ,        73 ,2015 ,        5 ,        5 ,41
      866 ,        73 ,2014 ,        5 ,        5 ,41
      867 ,        73 ,2013 ,        5 ,        5 ,39
      868 ,        74 ,2024 ,        5 ,        4 ,43
      869 ,        74 ,2023 ,        5 ,        4 ,43
      870 ,        74 ,2022 ,        5 ,        4 ,43
      871 ,        74 ,2021 ,        5 ,        4 ,44
      872 ,        74 ,2020 ,        5 ,        4 ,46
      873 ,        74 ,2019 ,        5 ,        4 ,42
      874 ,        74 ,2018 ,        5 ,        5 ,41
      875 ,        74 ,2017 ,        5 ,        5 ,40
      876 ,        74 ,2016 ,        5 ,        5 ,39
      877 ,        74 ,2015 ,        5 ,        5 ,40
      878 ,        74 ,2014 ,        6 ,        5 ,32
      879 ,        74 ,2013 ,        6 ,        5 ,30
      880 ,        75 ,2024 ,        2 ,        3 ,73
      881 ,        75 ,2023 ,        2 ,        3 ,73
      882 ,        75 ,2022 ,        2 ,        3 ,73
      883 ,        75 ,2021 ,        2 ,        3 ,73
      884 ,        75 ,2020 ,        2 ,        3 ,74
      885 ,        75 ,2019 ,        2 ,        3 ,75
      886 ,        75 ,2018 ,        2 ,        3 ,74
      887 ,        75 ,2017 ,        2 ,        3 ,74
      888 ,        75 ,2016 ,        2 ,        3 ,74
      889 ,        75 ,2015 ,        2 ,        3 ,71
      890 ,        75 ,2014 ,        2 ,        3 ,72
      891 ,        75 ,2013 ,        2 ,        3 ,71
      892 ,        76 ,2024 ,        6 ,        5 ,30
      893 ,        76 ,2023 ,        6 ,        5 ,31
      894 ,        76 ,2022 ,        6 ,        5 ,33
      895 ,        76 ,2021 ,        5 ,        5 ,37
      896 ,        76 ,2020 ,        5 ,        5 ,38
      897 ,        76 ,2019 ,        5 ,        5 ,41
      898 ,        76 ,2018 ,        5 ,        5 ,41
      899 ,        76 ,2017 ,        5 ,        5 ,39
      900 ,        76 ,2016 ,        5 ,        5 ,41
      901 ,        76 ,2015 ,        5 ,        5 ,41
      902 ,        76 ,2014 ,        4 ,        5 ,43
      903 ,        76 ,2013 ,        4 ,        5 ,43
      904 ,        77 ,2024 ,        4 ,        4 ,48
      905 ,        77 ,2023 ,        4 ,        4 ,48
      906 ,        77 ,2022 ,        4 ,        4 ,47
      907 ,        77 ,2021 ,        4 ,        5 ,44
      908 ,        77 ,2020 ,        4 ,        4 ,45
      909 ,        77 ,2019 ,        4 ,        4 ,46
      910 ,        77 ,2018 ,        4 ,        4 ,46
      911 ,        77 ,2017 ,        4 ,        4 ,46
      912 ,        77 ,2016 ,        4 ,        4 ,45
      913 ,        77 ,2015 ,        4 ,        4 ,49
      914 ,        77 ,2014 ,        4 ,        4 ,51
      915 ,        77 ,2013 ,        4 ,        4 ,51
      916 ,        78 ,2024 ,        6 ,        4 ,41
      917 ,        78 ,2023 ,        6 ,        4 ,42
      918 ,        78 ,2022 ,        6 ,        4 ,43
      919 ,        78 ,2021 ,        5 ,        3 ,52
      920 ,        78 ,2020 ,        5 ,        3 ,55
      921 ,        78 ,2019 ,        5 ,        2 ,59
      922 ,        78 ,2018 ,        5 ,        2 ,59
      923 ,        78 ,2017 ,        5 ,        2 ,61
      924 ,        78 ,2016 ,        5 ,        2 ,63
      925 ,        78 ,2015 ,        5 ,        2 ,65
      926 ,        78 ,2014 ,        5 ,        2 ,67
      927 ,        78 ,2013 ,        5 ,        2 ,67
      928 ,        79 ,2024 ,        3 ,        3 ,65
      929 ,        79 ,2023 ,        3 ,        3 ,66
      930 ,        79 ,2022 ,        3 ,        3 ,69
      931 ,        79 ,2021 ,        3 ,        3 ,69
      932 ,        79 ,2020 ,        3 ,        3 ,70
      933 ,        79 ,2019 ,        3 ,        3 ,70
      934 ,        79 ,2018 ,        3 ,        2 ,72
      935 ,        79 ,2017 ,        3 ,        2 ,76
      936 ,        79 ,2016 ,        2 ,        2 ,79
      937 ,        79 ,2015 ,        2 ,        2 ,82
      938 ,        79 ,2014 ,        1 ,        2 ,88
      939 ,        79 ,2013 ,        1 ,        2 ,88
      940 ,        80 ,2024 ,        1 ,        1 ,94
      941 ,        80 ,2023 ,        1 ,        1 ,94
      942 ,        80 ,2022 ,        1 ,        1 ,94
      943 ,        80 ,2021 ,        1 ,        1 ,94
      944 ,        80 ,2020 ,        1 ,        1 ,94
      945 ,        80 ,2019 ,        1 ,        1 ,94
      946 ,        80 ,2018 ,        1 ,        1 ,95
      947 ,        80 ,2017 ,        1 ,        1 ,97
      948 ,        80 ,2016 ,        1 ,        1 ,100
      949 ,        80 ,2015 ,        1 ,        1 ,99
      950 ,        80 ,2014 ,        1 ,        1 ,100
      951 ,        80 ,2013 ,        1 ,        1 ,100
      952 ,        81 ,2024 ,        2 ,        4 ,66
      953 ,        81 ,2023 ,        2 ,        4 ,66
      954 ,        81 ,2022 ,        2 ,        4 ,66
      955 ,        81 ,2021 ,        2 ,        4 ,67
      956 ,        81 ,2020 ,        2 ,        3 ,71
      957 ,        81 ,2019 ,        2 ,        3 ,75
      958 ,        81 ,2018 ,        2 ,        3 ,77
      959 ,        81 ,2017 ,        2 ,        3 ,77
      960 ,        81 ,2016 ,        2 ,        3 ,77
      961 ,        81 ,2015 ,        2 ,        3 ,78
      962 ,        81 ,2014 ,        2 ,        3 ,77
      963 ,        81 ,2013 ,        2 ,        3 ,76
      964 ,        82 ,2024 ,        6 ,        5 ,26
      965 ,        82 ,2023 ,        6 ,        5 ,27
      966 ,        82 ,2022 ,        6 ,        5 ,27
      967 ,        82 ,2021 ,        6 ,        5 ,27
      968 ,        82 ,2020 ,        6 ,        5 ,28
      969 ,        82 ,2019 ,        4 ,        4 ,49
      970 ,        82 ,2018 ,        4 ,        4 ,49
      971 ,        82 ,2017 ,        4 ,        4 ,50
      972 ,        82 ,2016 ,        4 ,        4 ,51
      973 ,        82 ,2015 ,        4 ,        4 ,51
      974 ,        82 ,2014 ,        4 ,        4 ,49
      975 ,        82 ,2013 ,        4 ,        4 ,49
      976 ,        83 ,2024 ,        3 ,        4 ,57
      977 ,        83 ,2023 ,        2 ,        4 ,58
      978 ,        83 ,2022 ,        2 ,        4 ,59
      979 ,        83 ,2021 ,        2 ,        4 ,59
      980 ,        83 ,2020 ,        2 ,        4 ,61
      981 ,        83 ,2019 ,        2 ,        4 ,62
      982 ,        83 ,2018 ,        2 ,        4 ,64
      983 ,        83 ,2017 ,        2 ,        4 ,65
      984 ,        83 ,2016 ,        2 ,        4 ,65
      985 ,        83 ,2015 ,        2 ,        4 ,64
      986 ,        83 ,2014 ,        2 ,        4 ,64
      987 ,        83 ,2013 ,        2 ,        3 ,65
      988 ,        84 ,2024 ,        7 ,        7 ,11
      989 ,        84 ,2023 ,        7 ,        6 ,12
      990 ,        84 ,2022 ,        7 ,        6 ,14
      991 ,        84 ,2021 ,        6 ,        6 ,16
      992 ,        84 ,2020 ,        6 ,        6 ,17
      993 ,        84 ,2019 ,        6 ,        6 ,18
      994 ,        84 ,2018 ,        6 ,        6 ,18
      995 ,        84 ,2017 ,        6 ,        6 ,17
      996 ,        84 ,2016 ,        6 ,        6 ,17
      997 ,        84 ,2015 ,        6 ,        6 ,17
      998 ,        84 ,2014 ,        6 ,        6 ,17
      999 ,        84 ,2013 ,        6 ,        6 ,16
     1000 ,        85 ,2024 ,        5 ,        6 ,30
     1001 ,        85 ,2023 ,        5 ,        6 ,29
     1002 ,        85 ,2022 ,        5 ,        6 ,29
     1003 ,        85 ,2021 ,        5 ,        6 ,29
     1004 ,        85 ,2020 ,        5 ,        6 ,31
     1005 ,        85 ,2019 ,        5 ,        6 ,32
     1006 ,        85 ,2018 ,        5 ,        6 ,31
     1007 ,        85 ,2017 ,        5 ,        6 ,27
     1008 ,        85 ,2016 ,        5 ,        6 ,27
     1009 ,        85 ,2015 ,        6 ,        6 ,24
     1010 ,        85 ,2014 ,        5 ,        6 ,25
     1011 ,        85 ,2013 ,        6 ,        6 ,24
     1012 ,        86 ,2024 ,        1 ,        1 ,97
     1013 ,        86 ,2023 ,        1 ,        1 ,97
     1014 ,        86 ,2022 ,        1 ,        1 ,97
     1015 ,        86 ,2021 ,        1 ,        1 ,97
     1016 ,        86 ,2020 ,        1 ,        1 ,97
     1017 ,        86 ,2019 ,        1 ,        1 ,97
     1018 ,        86 ,2018 ,        1 ,        1 ,96
     1019 ,        86 ,2017 ,        1 ,        1 ,96
     1020 ,        86 ,2016 ,        1 ,        1 ,96
     1021 ,        86 ,2015 ,        1 ,        1 ,97
     1022 ,        86 ,2014 ,        1 ,        1 ,97
     1023 ,        86 ,2013 ,        1 ,        1 ,97
     1024 ,        87 ,2024 ,        2 ,        3 ,74
     1025 ,        87 ,2023 ,        2 ,        3 ,77
     1026 ,        87 ,2022 ,        2 ,        3 ,76
     1027 ,        87 ,2021 ,        2 ,        3 ,76
     1028 ,        87 ,2020 ,        2 ,        3 ,76
     1029 ,        87 ,2019 ,        2 ,        3 ,78
     1030 ,        87 ,2018 ,        1 ,        3 ,79
